id,question,choice1,choice2,choice3,choice4,explanation,img,category
1-87,骨の構造と機能についてあやまっているものはどれか,黄色骨髄には造血作用がある,骨は骨膜、骨質、骨髄からなる,骨の成分はカルシウムとコラーゲンである,骨組織の維持には骨芽細胞と破骨細胞は必要である,正解：黄色骨髄には造血作用がある\n造血作用は赤色骨髄にあります。問題集32ｐにあります。,img/87.png,人体
1-88,頭蓋について正しいものはどれか,頭頂骨と後頭骨が作る縫合をラムダ縫合という,前頭骨と頭頂骨が作る縫合を矢状縫合という,左右の頭頂葉が作る縫合を冠状縫合という,頭頂骨と左右の頭頂骨との間に小泉門がある,正解：頭頂骨と後頭骨が作る縫合をラムダ縫合という\n前頭骨と頭頂骨の結合は冠状結合です。左右頭頂骨が作る縫合は矢状縫合です。前頭骨と頭頂骨の間には大泉門があります。問題集32ｐにあります,img/88.png,人体
1-89,骨格筋について正しいものはどれか,上腕二頭筋は前腕を屈曲させる,上腕二頭筋と上腕三頭筋は協力筋である,大腿四頭筋は下腿を屈曲させる,腓腹筋とヒラメ筋は足関節を背屈させる,正解：上腕二頭筋は前腕を屈曲させる\n上腕二頭筋と上腕三頭筋は拮抗筋です。大腿四頭筋は下腿を伸展させます。腓腹筋とヒラメ筋は足関節を前屈させます。問題集32ｐにあります。,img/89.png,人体
1-90,大腿部にある筋はどれか,縫工筋,腓腹筋,三角筋,大殿筋,正解：縫工筋\n腓腹筋は下腿の筋です。三角筋は背部の筋です。大殿筋は臀部の筋です。問題集32ｐにあります。,img/90.png,人体
1-91,骨格筋の正しい名称はどれか,三角筋,上腕四頭筋,大腿三頭筋,腹筋,正解：三角筋\n上腕には上腕二頭筋もしくは上腕三頭筋があります。大腿には大腿四頭筋があります。腹筋の正式名称は腹直筋です。問題集32ｐにあります。,img/91.png,人体
1-92,上腕二頭筋の働きで正しいものはどれか,肘関節の屈曲,上腕の外転,前腕の回外,手関節の伸展,正解：肘関節の屈曲\n上腕の外転は三角筋で行います。前腕の回外は回外筋が行います。手関節の伸展は総指伸筋などが行います。問題集33ｐにあります。,img/92.png,人体
1-93,眼球中膜（ブドウ膜）でないものはどれか,角膜,脈絡膜,毛様体,虹彩,正解：角膜\n眼球中膜は脈絡膜・毛様体・虹彩の三つがあります。問題集33ｐにあります。,img/93.png,人体
1-94,視覚について正しいものはどれか,縮瞳は副交感神経が瞳孔括約筋に作用して起こる,近視は網膜の後方で像を結ぶ,近くのものを見るときには水晶体が薄くなる,老視では水晶体の弾力性が増す,正解：縮瞳は副交感神経が瞳孔括約筋に作用して起こる\n近視は網膜の前方で像を結びます。老視では水晶体の弾力性は減ります。近くのものを見るときは水晶体が厚くなります。問題集33ｐにあります。,img/94.png,人体
1-95,聴覚について正しいものはどれか,耳小骨は音を伝導する,音の刺激は三半規管で受ける,平衡感覚は蝸牛で司る,人の聴力は最高１０万Hzまで聞こえる,正解：耳小骨は音を伝導する\n音の刺激は蝸牛管が受けます。平衡感覚は三半規管で司ります。人の聴力は２万Hzまで聞き取れます。問題集33ｐにあります。,img/95.png,人体
1-96,平衡感覚を司るのはどこか,半規管,鼓室,鼓膜,耳管,正解：半規管\n他の選択肢は音の刺激に関与する器官です。問題集33ｐにあります。,img/96.png,人体
1-97,皮膚感覚でないものはどれか,嗅覚,触覚,温覚,痛覚,正解：嗅覚\n嗅覚は鼻で感じ取ります。問題集34ｐにあります。,img/97.png,人体
1-98,ヒトの細胞の構造と機能について正しいのはどれか,リボソームはたんぱく質の合成にかかわる,核の中には48本の染色体がある,核の中にはミトコンドリアがある,細胞分裂は無糸分裂である,正解：リボソームはたんぱく質の合成にかかわる\n人の染色体は46本です。核の中には染色体があります。細胞分裂は有糸分裂です。問題集374ｐにあります,img/98.png,人体
1-99,神経組織について正しいのはどれか,神経細胞は細胞体から樹状突起を伸ばしている,神経細胞をシナプスという,神経線維が束になっている部分を灰白質という,頭上突起と軸索をニューロンという,正解：神経細胞は細胞体から樹状突起を伸ばしている\n神経細胞はニューロンです。シナプスは神経細胞の結合部をいいます。神経線維が束になっている部分は白質です。問題集374ｐにあります,img/99.png,人体
1-100,心臓と血液循環について正しいのはどれか,ペースメーカーは房室結節である,心臓は自律神経の支配を受けない,右心室から肺を開始、左心房に戻る経路を体循環という,血圧は「総血管抵抗×心拍出量」であらわされる,正解：ペースメーカーは房室結節である\n心臓は自律神経の支配を受けます。右心室から肺を介し、左心房に戻る循環は肺循環です。血圧は総血管抵抗×心拍出量です。問題集374ｐにあります,img/100.png,人体
1-101,呼吸器について正しいのはどれか,気管支は肺門から出入りする,気管支は右の方が細く長い,肺門は右２葉、左３葉に分かれる,呼気時に横隔膜は弛緩する,正解：気管支は肺門から出入りする\n気管支は右の方が太く短いです。肺は右に３葉左に２葉です。呼気時に横隔膜は収縮します。問題集374ｐにあります,img/101.png,人体
1-102,目の遠近調節を行うのはどれか,毛様体,硝子体,網膜,上直筋,正解：毛様体\n硝子体は網膜と水晶体の間を満たす透明なゲル状組織です。網膜は光を電気信号に変換し脳に送る機能を担います。上直筋は眼球を上方向に向ける外眼筋の一つです。問題集374ｐにあります,img/102.png,人体
1-103,脂肪分分解酵素はどれか,リパーゼ,アミラーゼ,マルターゼ,ペプシン,正解：リパーゼ\nマルターゼ、アミラーゼは糖質の分解酵素です。ペプシンはたんぱく質の分解酵素です。問題集374ｐにあります,img/103.png,人体
1-104,小腸および大腸について正しいのはどれか,十二指腸には総胆管と膵管が開口している,十二指腸以下の小腸の上半を回腸と呼ぶ,大腸は小腸に続き、順に結腸、盲腸、直腸と区分される,大腸の粘膜面には輪状ヒダ、絨毛、微絨毛からなる,正解：十二指腸には総胆管と膵管が開口している\n小腸の上半は空腸です。大腸は盲腸、結腸、直腸に区別されます。粘膜面が輪状ヒダ、絨毛、微絨毛からなるのは小腸の粘膜です。問題集375ｐにあります,img/104.png,人体
1-105,腎臓について正しいのはどれか,ネフロンは腎小体と尿細管からなる,腎小体は腎臓の髄質にある,原尿は50％が尿細管から再吸収される,血圧が極度に低下しても尿量は減少しない,正解：ネフロンは腎小体と尿細管からなる\n腎小体は腎臓の皮質にあります。原尿は90％が再吸収されます。血圧が低下すると尿量は減少します。問題集375ｐにあります,img/105.png,人体
