id,question,choice1,choice2,choice3,choice4,explanation,img,category
1-62,看護過程におけるアセスメントはどれか,情報収集・分析,看護問題の明確化,看護目標・看護方法の立案,看護的治療・看護介入,正解：情報収集・分析\n看護過程とは看護の知識体系と経験に基づいて人々の健康上の問題を見極め際的かつ個別的な看護を提供するための組織的・統計的な看護実践方法の一つです。看護過程は5つの段階（アセスメント、看護診断、看護計画、看護の実施、看護の評価）に分けられていることが多いです。情報収集・分析はアセスメントです。看護問題の明確化は看護診断です。看護目標・看護方法の立案は看護計画です。看護的治療・看護介入は看護の実施です。第１１４回全国公開模擬試験第二回にあります。,img/1-2-15.png,必修
1-63,誤嚥を防ぐための食事介助で適切なのはどれか,飲み込んだことを確認してから次の食物を口に運ぶ,できるだけ仰臥位位にする,頸部を後屈する,短時間で食事を終えるようにする,正解：飲み込んだことを確認してから次の食物を口に運ぶ\n誤嚥防止においての食事介助は以下のことが効果的です。患者のADLや耐久性に合わせて座位または、ファウラー位で食事を行うことが適切です。嚥下時は食物が気管に流入しないよう頸部を前屈します。短時間で食事を終えようとすると、次々と食物を口に入れてしまい、口の中にある食物を嚥下したか確認できず、誤嚥する危険性があります。食事の時間は焦らず、ゆっくり咀嚼・嚥下ができるようにします。第１１４回全国公開模擬試験第二回にあります。,img/1-2-16.png,必修
1-64,呼吸困難を訴える患者の最も安楽な体位はどれか,起座位,仰臥位,砕石位,トレンデレンブルク体位,正解：起座位\n起座位を取ることで横隔膜が低下し、呼吸面積が増加するため呼吸がしやすくなります。仰臥位は横隔膜の動きが制限され呼吸面積が確保できないことや静脈管流量が増加して呼吸困難が強くなるため、適切ではありません。また、砕石位やトレンデレンブルク体位も仰臥位と同様にあおむけの姿勢をとるため適切ではありません。第１１４回全国公開模擬試験第二回にあります。,img/1-2-17.png,必修
1-65,患者をベッドから立たせるときの看護師の足もとについて適切なのはどれか,足を肩幅程度に開き前後にも開く,つま先を内側に置く,足をそろえて立つ,つま先を開いて立つ,正解：足を肩幅程度に開き前後にも開く\n患者をベッドから立たせるときの介助においては看護師は両足を肩幅くらいに開いて片足を後ろに引き、重心が安定するような足の位置を取ります。第１１４回全国公開模擬試験第二回にあります。,img/1-2-18.png,必修
1-66,清拭について正しいのはどれか,下顎の清拭は伸展させてから行う,汚れが目立つ部分は最後に行う,食後30分以内に行う,滅菌手袋を装着して行う,正解：下顎の清拭は伸展させてから行う\n清拭は口腔内の衛生を保つために行う作業です。下顎の清拭は伸展させてから行うことが適切です。汚れが目立つ部分は最初に行います。食後の清拭は末梢血管の循環血液量が増加することで相対的に内臓血液量が減少し消化に影響を及ぼすため避けます。滅菌手袋を装着して行うことは一般的ではありません。第１１４回全国公開模擬試験第二回にあります。,img/1-2-19.png,必修
1-67,外来で検査を行う患者の確認方法で最も適切なのはどれか,患者に氏名と生年月日を言ってもらう,看護師が患者の氏名を呼び返事をしてもらう,問診表に給された名前で確認する,患者に氏名の入った持ち物を見せてもらう,正解：患者に氏名と生年月日を言ってもらう\n入院患者の場合はリストバンドで確認できるが外来ではリストバンドがないため、氏名だけでなく生年月日も確認することが望ましいです。耳の遠い患者や認知機能が低下している患者は自分の名前以外でも間違って返事をしてしまうことがあります。問診表に記入された名前は確実ではないため、患者の確認方法としては不適切です。持ち物を見せてもらうのは時間とプライバシー保護の観点から問題があります。第１１４回全国公開模擬試験第二回にあります。,img/1-2-20.png,必修
1-68,汚染区域で処理後、最初に外す防護用具はどれか,手袋,ガウン,マスク,ゴーグル,正解：手袋\n汚染区域で処置を行った後はほかに汚染区域を広げないためにも、一番汚染されている可能性が高い手袋から外します。第１１４回全国公開模擬試験第二回にあります。,img/1-2-21.png,必修
1-69,オートクレープによる滅菌法はどれか,高圧蒸気滅菌,濾過滅菌,酸化エチレンガス滅菌,火炎滅菌,正解：高圧蒸気滅菌\nオートクレープは加圧化で飽和蒸気を用いて微生物を死滅させる方法である。濾過滅菌は期待や液体に適応され、ろ過装置を用いて微生物をろ過する方法です。酸化エチレンガス滅菌は酸化エチレンガスを充てることにより微生物を死滅させる方法です。酸化エチレンガスは有毒であるため必要最小限の使用とします。火炎滅菌は比で加熱することにより微生物を死滅させる方法です。第１１４回全国公開模擬試験第二回にあります。,img/1-2-22.png,必修
1-70,血中濃度の確認が必要な薬剤はどれか,ジギリタス,ヘパリン,副腎皮質ステロイド薬,洗濯的セロトニン再取り込み阻害薬,正解：ジギリタス\nジギリタスは強心薬です。ジギリタスは適切な血中濃度の範囲が狭いため血中濃度が値領域にあるか、確認する必要があります。血中濃度の確認の必要性は低いです。第１１４回全国公開模擬試験第二回にあります。,img/1-2-23.png,必修
1-71,血圧変動を感知するのはどれか,頸動脈洞,頸動脈小体,大動脈小体,大動脈,正解：頸動脈洞\n頸動脈洞は血圧変動を感知する圧受容体です。圧受容体はほかにも大動脈弓に存在します。頸動脈小体と大動脈小体は血中酸素の低下を感知数r末梢化学受容器です。そうは血液を循環させ、また心筋の刺激伝導により全身に血液を送り出すポンプの役割を果たす。血圧変動は関知しない。大静脈は心臓へ血液を送り戻す血管で血圧変動は感知しません。第１１４回全国公開模擬試験第二回にあります。,img/1-2-24.png,必修
